Date,Year,Month_name,Day,Hour,Weekday,Work Day,Seasons,Holiday,Functioning Day,Temp_c,Humidity,Humidity_cat,Wind_m_s,Wind_cat,Rain_mm,Rain_cat,Snow_cm,Snow_cat,Bike_count
2017-12-08,2017,Dec,8,11,Friday,True,Winter,No Holiday,Yes,-3.7,39,Low,1.4,Calm,0.0,No Rain,0.0,No Snow,310
2017-12-08,2017,Dec,8,12,Friday,True,Winter,No Holiday,Yes,-2.0,30,Low,1.4,Calm,0.0,No Rain,0.0,No Snow,355
2017-12-08,2017,Dec,8,13,Friday,True,Winter,No Holiday,Yes,-1.7,28,Low,1.8,Calm,0.0,No Rain,0.0,No Snow,354
2017-12-08,2017,Dec,8,14,Friday,True,Winter,No Holiday,Yes,-1.3,27,Low,3.1,Light,0.0,No Rain,0.0,No Snow,350
2017-12-08,2017,Dec,8,15,Friday,True,Winter,No Holiday,Yes,-0.8,26,Low,3.3,Light,0.0,No Rain,0.0,No Snow,362
2017-12-08,2017,Dec,8,16,Friday,True,Winter,No Holiday,Yes,-1.1,24,Low,3.4,Light,0.0,No Rain,0.0,No Snow,401
2017-12-08,2017,Dec,8,17,Friday,True,Winter,No Holiday,Yes,-2.4,30,Low,2.7,Light,0.0,No Rain,0.0,No Snow,500
2017-12-08,2017,Dec,8,18,Friday,True,Winter,No Holiday,Yes,-3.1,33,Low,1.2,Calm,0.0,No Rain,0.0,No Snow,752
2017-12-08,2017,Dec,8,19,Friday,True,Winter,No Holiday,Yes,-3.3,35,Low,1.1,Calm,0.0,No Rain,0.0,No Snow,477
2017-12-08,2017,Dec,8,20,Friday,True,Winter,No Holiday,Yes,-3.3,34,Low,1.5,Calm,0.0,No Rain,0.0,No Snow,384
2017-12-08,2017,Dec,8,21,Friday,True,Winter,No Holiday,Yes,-3.3,35,Low,0.5,Calm,0.0,No Rain,0.0,No Snow,336
2017-12-08,2017,Dec,8,22,Friday,True,Winter,No Holiday,Yes,-3.4,39,Low,1.2,Calm,0.0,No Rain,0.0,No Snow,347
2017-12-08,2017,Dec,8,23,Friday,True,Winter,No Holiday,Yes,-3.5,43,Moderate,0.9,Calm,0.0,No Rain,0.0,No Snow,275
2017-12-09,2017,Dec,9,0,Saturday,False,Winter,No Holiday,Yes,-3.5,48,Moderate,0.9,Calm,0.0,No Rain,0.0,No Snow,267
2017-12-09,2017,Dec,9,1,Saturday,False,Winter,No Holiday,Yes,-4.1,49,Moderate,0.6,Calm,0.0,No Rain,0.0,No Snow,296
2017-12-09,2017,Dec,9,2,Saturday,False,Winter,No Holiday,Yes,-4.7,50,Moderate,0.7,Calm,0.0,No Rain,0.0,No Snow,237
2017-12-09,2017,Dec,9,3,Saturday,False,Winter,No Holiday,Yes,-4.3,47,Moderate,0.6,Calm,0.0,No Rain,0.0,No Snow,169
2017-12-09,2017,Dec,9,4,Saturday,False,Winter,No Holiday,Yes,-4.3,49,Moderate,0.7,Calm,0.0,No Rain,0.0,No Snow,96
2017-12-09,2017,Dec,9,5,Saturday,False,Winter,No Holiday,Yes,-4.7,49,Moderate,0.8,Calm,0.0,No Rain,0.0,No Snow,56
2017-12-09,2017,Dec,9,6,Saturday,False,Winter,No Holiday,Yes,-5.1,53,Moderate,0.9,Calm,0.0,No Rain,0.0,No Snow,76
2017-12-09,2017,Dec,9,7,Saturday,False,Winter,No Holiday,Yes,-5.5,56,Moderate,0.8,Calm,0.0,No Rain,0.0,No Snow,127
2017-12-09,2017,Dec,9,8,Saturday,False,Winter,No Holiday,Yes,-5.4,56,Moderate,0.7,Calm,0.0,No Rain,0.0,No Snow,222
2017-12-09,2017,Dec,9,9,Saturday,False,Winter,No Holiday,Yes,-4.7,48,Moderate,1.0,Calm,0.0,No Rain,0.0,No Snow,291
2017-12-09,2017,Dec,9,10,Saturday,False,Winter,No Holiday,Yes,-2.2,42,Moderate,1.3,Calm,0.0,No Rain,0.0,No Snow,273
2017-12-09,2017,Dec,9,11,Saturday,False,Winter,No Holiday,Yes,0.0,45,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,351
2017-12-09,2017,Dec,9,12,Saturday,False,Winter,No Holiday,Yes,2.4,40,Low,0.8,Calm,0.0,No Rain,0.0,No Snow,427
2017-12-09,2017,Dec,9,13,Saturday,False,Winter,No Holiday,Yes,3.9,36,Low,2.0,Calm,0.0,No Rain,0.0,No Snow,431
2017-12-09,2017,Dec,9,14,Saturday,False,Winter,No Holiday,Yes,4.7,32,Low,2.2,Light,0.0,No Rain,0.0,No Snow,486
2017-12-09,2017,Dec,9,15,Saturday,False,Winter,No Holiday,Yes,5.2,30,Low,2.0,Calm,0.0,No Rain,0.0,No Snow,569
2017-12-09,2017,Dec,9,16,Saturday,False,Winter,No Holiday,Yes,4.4,33,Low,1.6,Calm,0.0,No Rain,0.0,No Snow,546
2017-12-09,2017,Dec,9,17,Saturday,False,Winter,No Holiday,Yes,3.5,37,Low,1.8,Calm,0.0,No Rain,0.0,No Snow,481
2017-12-09,2017,Dec,9,18,Saturday,False,Winter,No Holiday,Yes,2.5,41,Moderate,1.0,Calm,0.0,No Rain,0.0,No Snow,384
2017-12-09,2017,Dec,9,19,Saturday,False,Winter,No Holiday,Yes,1.5,48,Moderate,0.4,Calm,0.0,No Rain,0.0,No Snow,275
2017-12-09,2017,Dec,9,20,Saturday,False,Winter,No Holiday,Yes,0.8,51,Moderate,1.4,Calm,0.0,No Rain,0.0,No Snow,298
2017-12-09,2017,Dec,9,21,Saturday,False,Winter,No Holiday,Yes,-0.1,55,Moderate,0.7,Calm,0.0,No Rain,0.0,No Snow,321
2017-12-09,2017,Dec,9,22,Saturday,False,Winter,No Holiday,Yes,-0.5,55,Moderate,0.6,Calm,0.0,No Rain,0.0,No Snow,289
2017-12-09,2017,Dec,9,23,Saturday,False,Winter,No Holiday,Yes,-0.1,54,Moderate,1.3,Calm,0.0,No Rain,0.0,No Snow,265
2017-12-10,2017,Dec,10,0,Sunday,False,Winter,No Holiday,Yes,-0.2,55,Moderate,1.0,Calm,0.0,No Rain,0.0,No Snow,326
2017-12-10,2017,Dec,10,1,Sunday,False,Winter,No Holiday,Yes,-0.2,54,Moderate,0.5,Calm,0.0,No Rain,0.0,No Snow,280
2017-12-10,2017,Dec,10,2,Sunday,False,Winter,No Holiday,Yes,0.2,52,Moderate,0.7,Calm,0.0,No Rain,0.0,No Snow,243
2017-12-10,2017,Dec,10,3,Sunday,False,Winter,No Holiday,Yes,0.3,53,Moderate,0.5,Calm,0.0,No Rain,0.0,No Snow,169
2017-12-10,2017,Dec,10,4,Sunday,False,Winter,No Holiday,Yes,0.4,52,Moderate,1.6,Calm,0.0,No Rain,0.0,No Snow,71
2017-12-10,2017,Dec,10,5,Sunday,False,Winter,No Holiday,Yes,0.3,74,High,1.0,Calm,0.0,No Rain,0.7,Light,13
2017-12-10,2017,Dec,10,6,Sunday,False,Winter,No Holiday,Yes,-0.5,90,Very High,0.9,Calm,2.5,Light,2.7,Moderate,9
2017-12-10,2017,Dec,10,7,Sunday,False,Winter,No Holiday,Yes,-0.4,92,Very High,1.1,Calm,0.0,No Rain,4.0,Moderate,20
2017-12-10,2017,Dec,10,8,Sunday,False,Winter,No Holiday,Yes,-0.2,90,Very High,1.2,Calm,0.0,No Rain,4.1,Moderate,35
2017-12-10,2017,Dec,10,9,Sunday,False,Winter,No Holiday,Yes,0.2,90,Very High,1.0,Calm,1.6,Light,4.3,Moderate,31
2017-12-10,2017,Dec,10,10,Sunday,False,Winter,No Holiday,Yes,0.5,91,Very High,0.4,Calm,0.0,No Rain,4.3,Moderate,19
2017-12-10,2017,Dec,10,11,Sunday,False,Winter,No Holiday,Yes,0.9,92,Very High,0.9,Calm,0.0,No Rain,3.9,Moderate,58
2017-12-10,2017,Dec,10,12,Sunday,False,Winter,No Holiday,Yes,2.3,88,Very High,0.3,Calm,0.0,No Rain,3.1,Moderate,119
2017-12-10,2017,Dec,10,13,Sunday,False,Winter,No Holiday,Yes,3.3,87,Very High,1.1,Calm,0.0,No Rain,2.1,Moderate,182
2017-12-10,2017,Dec,10,14,Sunday,False,Winter,No Holiday,Yes,4.2,85,Very High,0.7,Calm,0.0,No Rain,1.4,Moderate,235
2017-12-10,2017,Dec,10,15,Sunday,False,Winter,No Holiday,Yes,6.7,63,High,4.5,Moderate,0.0,No Rain,1.0,Light,180
2017-12-10,2017,Dec,10,16,Sunday,False,Winter,No Holiday,Yes,5.4,71,High,3.5,Light,0.0,No Rain,0.5,Light,214
2017-12-10,2017,Dec,10,17,Sunday,False,Winter,No Holiday,Yes,3.6,65,High,4.3,Moderate,0.0,No Rain,0.4,Light,226
2017-12-10,2017,Dec,10,18,Sunday,False,Winter,No Holiday,Yes,2.0,61,High,3.0,Light,0.0,No Rain,0.0,No Snow,210
2017-12-10,2017,Dec,10,19,Sunday,False,Winter,No Holiday,Yes,1.6,53,Moderate,4.0,Light,0.0,No Rain,0.0,No Snow,181
2017-12-10,2017,Dec,10,20,Sunday,False,Winter,No Holiday,Yes,0.6,57,Moderate,3.9,Light,0.0,No Rain,0.0,No Snow,165
2017-12-10,2017,Dec,10,21,Sunday,False,Winter,No Holiday,Yes,0.0,59,Moderate,3.0,Light,0.0,No Rain,0.0,No Snow,167
2017-12-10,2017,Dec,10,22,Sunday,False,Winter,No Holiday,Yes,-1.0,56,Moderate,4.7,Moderate,0.0,No Rain,0.0,No Snow,152
2017-12-10,2017,Dec,10,23,Sunday,False,Winter,No Holiday,Yes,-1.4,43,Moderate,4.3,Moderate,0.0,No Rain,0.0,No Snow,148
2017-12-11,2017,Dec,11,0,Monday,True,Winter,No Holiday,Yes,-2.5,39,Low,3.4,Light,0.0,No Rain,0.0,No Snow,125
2017-12-11,2017,Dec,11,1,Monday,True,Winter,No Holiday,Yes,-3.4,36,Low,3.8,Light,0.0,No Rain,0.0,No Snow,111
2017-12-11,2017,Dec,11,2,Monday,True,Winter,No Holiday,Yes,-4.2,35,Low,3.4,Light,0.0,No Rain,0.0,No Snow,67
2017-12-11,2017,Dec,11,3,Monday,True,Winter,No Holiday,Yes,-4.7,38,Low,2.4,Light,0.0,No Rain,0.0,No Snow,45
2017-12-11,2017,Dec,11,4,Monday,True,Winter,No Holiday,Yes,-5.2,35,Low,3.2,Light,0.0,No Rain,0.0,No Snow,44
2017-12-11,2017,Dec,11,5,Monday,True,Winter,No Holiday,Yes,-5.6,38,Low,3.2,Light,0.0,No Rain,0.0,No Snow,86
2017-12-11,2017,Dec,11,6,Monday,True,Winter,No Holiday,Yes,-5.9,39,Low,2.9,Light,0.0,No Rain,0.0,No Snow,136
2017-12-11,2017,Dec,11,7,Monday,True,Winter,No Holiday,Yes,-6.0,39,Low,3.1,Light,0.0,No Rain,0.0,No Snow,325
2017-12-11,2017,Dec,11,8,Monday,True,Winter,No Holiday,Yes,-6.0,38,Low,3.6,Light,0.0,No Rain,0.0,No Snow,653
2017-12-11,2017,Dec,11,9,Monday,True,Winter,No Holiday,Yes,-5.9,36,Low,5.1,Moderate,0.0,No Rain,0.0,No Snow,326
2017-12-11,2017,Dec,11,10,Monday,True,Winter,No Holiday,Yes,-5.3,32,Low,4.5,Moderate,0.0,No Rain,0.0,No Snow,212
2017-12-11,2017,Dec,11,11,Monday,True,Winter,No Holiday,Yes,-4.7,36,Low,3.8,Light,0.0,No Rain,0.0,No Snow,226
2017-12-11,2017,Dec,11,12,Monday,True,Winter,No Holiday,Yes,-5.2,33,Low,4.6,Moderate,0.0,No Rain,0.0,No Snow,247
2017-12-11,2017,Dec,11,13,Monday,True,Winter,No Holiday,Yes,-5.4,32,Low,5.1,Moderate,0.0,No Rain,0.0,No Snow,241
2017-12-11,2017,Dec,11,14,Monday,True,Winter,No Holiday,Yes,-5.4,31,Low,4.1,Moderate,0.0,No Rain,0.0,No Snow,253
2017-12-11,2017,Dec,11,15,Monday,True,Winter,No Holiday,Yes,-5.5,33,Low,4.5,Moderate,0.0,No Rain,0.0,No Snow,269
2017-12-11,2017,Dec,11,16,Monday,True,Winter,No Holiday,Yes,-6.0,40,Low,4.0,Light,0.0,No Rain,0.0,No Snow,277
2017-12-11,2017,Dec,11,17,Monday,True,Winter,No Holiday,Yes,-7.1,44,Moderate,4.2,Moderate,0.0,No Rain,0.0,No Snow,361
2017-12-11,2017,Dec,11,18,Monday,True,Winter,No Holiday,Yes,-7.9,43,Moderate,3.3,Light,0.0,No Rain,0.0,No Snow,557
2017-12-11,2017,Dec,11,19,Monday,True,Winter,No Holiday,Yes,-8.6,45,Moderate,3.9,Light,0.0,No Rain,0.0,No Snow,371
2017-12-11,2017,Dec,11,20,Monday,True,Winter,No Holiday,Yes,-9.3,49,Moderate,3.8,Light,0.0,No Rain,0.0,No Snow,254
2017-12-11,2017,Dec,11,21,Monday,True,Winter,No Holiday,Yes,-9.7,51,Moderate,2.5,Light,0.0,No Rain,0.0,No Snow,266
2017-12-11,2017,Dec,11,22,Monday,True,Winter,No Holiday,Yes,-10.2,50,Moderate,3.0,Light,0.0,No Rain,0.0,No Snow,222
2017-12-11,2017,Dec,11,23,Monday,True,Winter,No Holiday,Yes,-10.7,53,Moderate,1.2,Calm,0.0,No Rain,0.0,No Snow,174
2017-12-12,2017,Dec,12,0,Tuesday,True,Winter,No Holiday,Yes,-11.0,51,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,133
2017-12-12,2017,Dec,12,1,Tuesday,True,Winter,No Holiday,Yes,-11.2,51,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,127
2017-12-12,2017,Dec,12,2,Tuesday,True,Winter,No Holiday,Yes,-11.5,50,Moderate,0.7,Calm,0.0,No Rain,0.0,No Snow,95
2017-12-12,2017,Dec,12,3,Tuesday,True,Winter,No Holiday,Yes,-11.6,50,Moderate,2.2,Light,0.0,No Rain,0.0,No Snow,54
2017-12-12,2017,Dec,12,4,Tuesday,True,Winter,No Holiday,Yes,-11.6,47,Moderate,2.1,Light,0.0,No Rain,0.0,No Snow,46
2017-12-12,2017,Dec,12,5,Tuesday,True,Winter,No Holiday,Yes,-11.6,45,Moderate,2.8,Light,0.0,No Rain,0.0,No Snow,65
2017-12-12,2017,Dec,12,6,Tuesday,True,Winter,No Holiday,Yes,-11.8,47,Moderate,2.5,Light,0.0,No Rain,0.0,No Snow,104
2017-12-12,2017,Dec,12,7,Tuesday,True,Winter,No Holiday,Yes,-12.1,50,Moderate,2.3,Light,0.0,No Rain,0.0,No Snow,280
2017-12-12,2017,Dec,12,8,Tuesday,True,Winter,No Holiday,Yes,-12.3,52,Moderate,1.3,Calm,0.0,No Rain,0.0,No Snow,580
2017-12-12,2017,Dec,12,9,Tuesday,True,Winter,No Holiday,Yes,-11.8,46,Moderate,2.9,Light,0.0,No Rain,0.0,No Snow,275
2017-12-12,2017,Dec,12,10,Tuesday,True,Winter,No Holiday,Yes,-10.5,45,Moderate,3.3,Light,0.0,No Rain,0.0,No Snow,184
2017-12-12,2017,Dec,12,11,Tuesday,True,Winter,No Holiday,Yes,-9.4,42,Moderate,3.1,Light,0.0,No Rain,0.0,No Snow,201
2017-12-12,2017,Dec,12,12,Tuesday,True,Winter,No Holiday,Yes,-8.3,35,Low,2.9,Light,0.0,No Rain,0.0,No Snow,228
2017-12-12,2017,Dec,12,13,Tuesday,True,Winter,No Holiday,Yes,-6.9,37,Low,2.4,Light,0.0,No Rain,0.0,No Snow,225
2017-12-12,2017,Dec,12,14,Tuesday,True,Winter,No Holiday,Yes,-5.4,32,Low,2.0,Calm,0.0,No Rain,0.0,No Snow,258
2017-12-12,2017,Dec,12,15,Tuesday,True,Winter,No Holiday,Yes,-5.8,30,Low,2.8,Light,0.0,No Rain,0.0,No Snow,250
2017-12-12,2017,Dec,12,16,Tuesday,True,Winter,No Holiday,Yes,-6.0,29,Low,2.8,Light,0.0,No Rain,0.0,No Snow,248
2017-12-12,2017,Dec,12,17,Tuesday,True,Winter,No Holiday,Yes,-7.0,32,Low,2.6,Light,0.0,No Rain,0.0,No Snow,305
2017-12-12,2017,Dec,12,18,Tuesday,True,Winter,No Holiday,Yes,-7.7,36,Low,1.0,Calm,0.0,No Rain,0.0,No Snow,529
2017-12-12,2017,Dec,12,19,Tuesday,True,Winter,No Holiday,Yes,-8.2,43,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,350
2017-12-12,2017,Dec,12,20,Tuesday,True,Winter,No Holiday,Yes,-8.4,42,Moderate,1.0,Calm,0.0,No Rain,0.0,No Snow,260
2017-12-12,2017,Dec,12,21,Tuesday,True,Winter,No Holiday,Yes,-8.8,43,Moderate,1.4,Calm,0.0,No Rain,0.0,No Snow,270
2017-12-12,2017,Dec,12,22,Tuesday,True,Winter,No Holiday,Yes,-9.0,45,Moderate,1.3,Calm,0.0,No Rain,0.0,No Snow,256
2017-12-12,2017,Dec,12,23,Tuesday,True,Winter,No Holiday,Yes,-9.3,47,Moderate,2.1,Light,0.0,No Rain,0.0,No Snow,173
2017-12-13,2017,Dec,13,0,Wednesday,True,Winter,No Holiday,Yes,-9.5,48,Moderate,1.3,Calm,0.0,No Rain,0.0,No Snow,168
2017-12-13,2017,Dec,13,1,Wednesday,True,Winter,No Holiday,Yes,-10.2,52,Moderate,1.6,Calm,0.0,No Rain,0.0,No Snow,183
2017-12-13,2017,Dec,13,2,Wednesday,True,Winter,No Holiday,Yes,-10.4,53,Moderate,1.8,Calm,0.0,No Rain,0.0,No Snow,120
2017-12-13,2017,Dec,13,3,Wednesday,True,Winter,No Holiday,Yes,-10.9,55,Moderate,1.8,Calm,0.0,No Rain,0.0,No Snow,79
2017-12-13,2017,Dec,13,4,Wednesday,True,Winter,No Holiday,Yes,-11.4,58,Moderate,1.3,Calm,0.0,No Rain,0.0,No Snow,41
2017-12-13,2017,Dec,13,5,Wednesday,True,Winter,No Holiday,Yes,-11.5,58,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,68
2017-12-13,2017,Dec,13,6,Wednesday,True,Winter,No Holiday,Yes,-11.9,57,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,109
2017-12-13,2017,Dec,13,7,Wednesday,True,Winter,No Holiday,Yes,-11.7,53,Moderate,1.6,Calm,0.0,No Rain,0.0,No Snow,310
2017-12-13,2017,Dec,13,8,Wednesday,True,Winter,No Holiday,Yes,-11.4,47,Moderate,3.3,Light,0.0,No Rain,0.0,No Snow,591
2017-12-13,2017,Dec,13,9,Wednesday,True,Winter,No Holiday,Yes,-11.1,46,Moderate,3.4,Light,0.0,No Rain,0.0,No Snow,340
2017-12-13,2017,Dec,13,10,Wednesday,True,Winter,No Holiday,Yes,-9.5,39,Low,2.1,Light,0.0,No Rain,0.0,No Snow,202
2017-12-13,2017,Dec,13,11,Wednesday,True,Winter,No Holiday,Yes,-8.1,35,Low,1.8,Calm,0.0,No Rain,0.0,No Snow,251
2017-12-13,2017,Dec,13,12,Wednesday,True,Winter,No Holiday,Yes,-6.5,30,Low,2.9,Light,0.0,No Rain,0.0,No Snow,267
2017-12-13,2017,Dec,13,13,Wednesday,True,Winter,No Holiday,Yes,-5.8,28,Low,2.9,Light,0.0,No Rain,0.0,No Snow,251
2017-12-13,2017,Dec,13,14,Wednesday,True,Winter,No Holiday,Yes,-4.7,27,Low,2.9,Light,0.0,No Rain,0.0,No Snow,240
2017-12-13,2017,Dec,13,15,Wednesday,True,Winter,No Holiday,Yes,-4.9,26,Low,3.1,Light,0.0,No Rain,0.0,No Snow,240
2017-12-13,2017,Dec,13,16,Wednesday,True,Winter,No Holiday,Yes,-4.5,26,Low,2.2,Light,0.0,No Rain,0.0,No Snow,278
2017-12-13,2017,Dec,13,17,Wednesday,True,Winter,No Holiday,Yes,-5.6,29,Low,1.7,Calm,0.0,No Rain,0.0,No Snow,392
2017-12-13,2017,Dec,13,18,Wednesday,True,Winter,No Holiday,Yes,-6.6,33,Low,1.1,Calm,0.0,No Rain,0.0,No Snow,537
2017-12-13,2017,Dec,13,19,Wednesday,True,Winter,No Holiday,Yes,-6.6,31,Low,1.6,Calm,0.0,No Rain,0.0,No Snow,373
2017-12-13,2017,Dec,13,20,Wednesday,True,Winter,No Holiday,Yes,-7.6,35,Low,0.8,Calm,0.0,No Rain,0.0,No Snow,263
2017-12-13,2017,Dec,13,21,Wednesday,True,Winter,No Holiday,Yes,-8.3,39,Low,1.0,Calm,0.0,No Rain,0.0,No Snow,271
2017-12-13,2017,Dec,13,22,Wednesday,True,Winter,No Holiday,Yes,-8.9,39,Low,0.1,Calm,0.0,No Rain,0.0,No Snow,271
2017-12-13,2017,Dec,13,23,Wednesday,True,Winter,No Holiday,Yes,-9.2,44,Moderate,0.4,Calm,0.0,No Rain,0.0,No Snow,174
2017-12-14,2017,Dec,14,0,Thursday,True,Winter,No Holiday,Yes,-9.5,50,Moderate,0.6,Calm,0.0,No Rain,0.0,No Snow,171
2017-12-14,2017,Dec,14,1,Thursday,True,Winter,No Holiday,Yes,-9.8,48,Moderate,0.8,Calm,0.0,No Rain,0.0,No Snow,170
2017-12-14,2017,Dec,14,2,Thursday,True,Winter,No Holiday,Yes,-10.6,44,Moderate,0.8,Calm,0.0,No Rain,0.0,No Snow,107
2017-12-14,2017,Dec,14,3,Thursday,True,Winter,No Holiday,Yes,-10.7,48,Moderate,0.4,Calm,0.0,No Rain,0.0,No Snow,80
2017-12-14,2017,Dec,14,4,Thursday,True,Winter,No Holiday,Yes,-11.0,50,Moderate,0.8,Calm,0.0,No Rain,0.0,No Snow,52
2017-12-14,2017,Dec,14,5,Thursday,True,Winter,No Holiday,Yes,-10.8,48,Moderate,0.8,Calm,0.0,No Rain,0.0,No Snow,62
2017-12-14,2017,Dec,14,6,Thursday,True,Winter,No Holiday,Yes,-11.0,55,Moderate,0.8,Calm,0.0,No Rain,0.0,No Snow,108
2017-12-14,2017,Dec,14,7,Thursday,True,Winter,No Holiday,Yes,-10.9,57,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,279
2017-12-14,2017,Dec,14,8,Thursday,True,Winter,No Holiday,Yes,-10.4,54,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,621
2017-12-14,2017,Dec,14,9,Thursday,True,Winter,No Holiday,Yes,-9.4,44,Moderate,0.5,Calm,0.0,No Rain,0.0,No Snow,305
2017-12-14,2017,Dec,14,10,Thursday,True,Winter,No Holiday,Yes,-7.7,43,Moderate,0.9,Calm,0.0,No Rain,0.0,No Snow,189
2017-12-14,2017,Dec,14,11,Thursday,True,Winter,No Holiday,Yes,-6.1,38,Low,1.0,Calm,0.0,No Rain,0.0,No Snow,247
2017-12-14,2017,Dec,14,12,Thursday,True,Winter,No Holiday,Yes,-4.9,34,Low,1.3,Calm,0.0,No Rain,0.0,No Snow,278
2017-12-14,2017,Dec,14,13,Thursday,True,Winter,No Holiday,Yes,-3.8,32,Low,0.9,Calm,0.0,No Rain,0.0,No Snow,282
2017-12-14,2017,Dec,14,14,Thursday,True,Winter,No Holiday,Yes,-2.7,28,Low,0.7,Calm,0.0,No Rain,0.0,No Snow,294
2017-12-14,2017,Dec,14,15,Thursday,True,Winter,No Holiday,Yes,-2.5,29,Low,1.1,Calm,0.0,No Rain,0.0,No Snow,301
2017-12-14,2017,Dec,14,16,Thursday,True,Winter,No Holiday,Yes,-2.4,28,Low,0.9,Calm,0.0,No Rain,0.0,No Snow,335
2017-12-14,2017,Dec,14,17,Thursday,True,Winter,No Holiday,Yes,-2.9,31,Low,0.6,Calm,0.0,No Rain,0.0,No Snow,382
2017-12-14,2017,Dec,14,18,Thursday,True,Winter,No Holiday,Yes,-3.5,35,Low,1.1,Calm,0.0,No Rain,0.0,No Snow,612
2017-12-14,2017,Dec,14,19,Thursday,True,Winter,No Holiday,Yes,-4.2,40,Low,0.9,Calm,0.0,No Rain,0.0,No Snow,410
2017-12-14,2017,Dec,14,20,Thursday,True,Winter,No Holiday,Yes,-4.8,43,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,277
2017-12-14,2017,Dec,14,21,Thursday,True,Winter,No Holiday,Yes,-4.8,45,Moderate,0.8,Calm,0.0,No Rain,0.0,No Snow,316
2017-12-14,2017,Dec,14,22,Thursday,True,Winter,No Holiday,Yes,-4.9,44,Moderate,1.1,Calm,0.0,No Rain,0.0,No Snow,309
2017-12-14,2017,Dec,14,23,Thursday,True,Winter,No Holiday,Yes,-5.6,53,Moderate,1.2,Calm,0.0,No Rain,0.0,No Snow,211
2017-12-15,2017,Dec,15,0,Friday,True,Winter,No Holiday,Yes,-5.7,53,Moderate,0.6,Calm,0.0,No Rain,0.0,No Snow,227
2017-12-15,2017,Dec,15,1,Friday,True,Winter,No Holiday,Yes,-6.3,57,Moderate,0.4,Calm,0.0,No Rain,0.0,No Snow,241
2017-12-15,2017,Dec,15,2,Friday,True,Winter,No Holiday,Yes,-6.8,58,Moderate,0.4,Calm,0.0,No Rain,0.0,No Snow,162
2017-12-15,2017,Dec,15,3,Friday,True,Winter,No Holiday,Yes,-6.9,56,Moderate,0.5,Calm,0.0,No Rain,0.0,No Snow,110
2017-12-15,2017,Dec,15,4,Friday,True,Winter,No Holiday,Yes,-7.1,59,Moderate,0.8,Calm,0.0,No Rain,0.0,No Snow,69
2017-12-15,2017,Dec,15,5,Friday,True,Winter,No Holiday,Yes,-7.5,64,High,0.9,Calm,0.0,No Rain,0.0,No Snow,68
2017-12-15,2017,Dec,15,6,Friday,True,Winter,No Holiday,Yes,-7.4,64,High,0.7,Calm,0.0,No Rain,0.0,No Snow,129
2017-12-15,2017,Dec,15,7,Friday,True,Winter,No Holiday,Yes,-7.0,63,High,0.6,Calm,0.0,No Rain,0.0,No Snow,285
2017-12-15,2017,Dec,15,8,Friday,True,Winter,No Holiday,Yes,-6.6,64,High,1.1,Calm,0.0,No Rain,0.0,No Snow,658
2017-12-15,2017,Dec,15,9,Friday,True,Winter,No Holiday,Yes,-5.9,60,Moderate,0.6,Calm,0.0,No Rain,0.0,No Snow,330
2017-12-15,2017,Dec,15,10,Friday,True,Winter,No Holiday,Yes,-4.6,52,Moderate,0.8,Calm,0.0,No Rain,0.0,No Snow,221
2017-12-15,2017,Dec,15,11,Friday,True,Winter,No Holiday,Yes,-2.9,46,Moderate,1.0,Calm,0.0,No Rain,0.0,No Snow,279
2017-12-15,2017,Dec,15,12,Friday,True,Winter,No Holiday,Yes,-2.5,43,Moderate,0.7,Calm,0.0,No Rain,0.0,No Snow,309
2017-12-15,2017,Dec,15,13,Friday,True,Winter,No Holiday,Yes,-1.6,40,Low,0.3,Calm,0.0,No Rain,0.0,No Snow,325
2017-12-15,2017,Dec,15,14,Friday,True,Winter,No Holiday,Yes,-0.7,39,Low,0.8,Calm,0.0,No Rain,0.0,No Snow,329
2017-12-15,2017,Dec,15,15,Friday,True,Winter,No Holiday,Yes,0.1,35,Low,1.5,Calm,0.0,No Rain,0.0,No Snow,342
2017-12-15,2017,Dec,15,16,Friday,True,Winter,No Holiday,Yes,0.0,37,Low,0.6,Calm,0.0,No Rain,0.0,No Snow,354
2017-12-15,2017,Dec,15,17,Friday,True,Winter,No Holiday,Yes,-0.2,39,Low,0.8,Calm,0.0,No Rain,0.0,No Snow,464
2017-12-15,2017,Dec,15,18,Friday,True,Winter,No Holiday,Yes,0.1,43,Moderate,0.9,Calm,0.0,No Rain,0.0,No Snow,682
2017-12-15,2017,Dec,15,19,Friday,True,Winter,No Holiday,Yes,0.6,41,Moderate,1.2,Calm,0.0,No Rain,0.0,No Snow,451
2017-12-15,2017,Dec,15,20,Friday,True,Winter,No Holiday,Yes,0.9,42,Moderate,1.2,Calm,0.0,No Rain,0.0,No Snow,320
2017-12-15,2017,Dec,15,21,Friday,True,Winter,No Holiday,Yes,0.7,47,Moderate,2.7,Light,0.0,No Rain,0.0,No Snow,300
